SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.024144806,37,0,0.280245934,10083,11,0,2,0,2
0,0.466392453,68,0,0.211814235,7600,9,0,1,0,0
0,0.9999999,23,0,0,0,1,0,0,0,0
0,0.971503562,31,0,0.403514087,3300,7,0,0,0,3
0,0.070328447,40,0,0.548800799,6003,10,0,2,0,3
0,0.121621827,59,0,0.499138606,6384,11,0,2,0,1
0,0.644427719,44,1,0.278876582,7583,7,0,1,0,3
0,0.241255286,30,1,0.405327574,4166,5,0,1,0,0
0,0.072334886,41,0,0.216298594,18700,9,0,3,0,3
0,0.815087397,64,0,0.540803459,5550,4,0,1,0,1
0,0.038427909,36,0,1172,NA,15,0,0,0,0
0,0.770718451,29,0,0.223743648,7083,3,0,0,0,0
0,0.377322306,43,0,0.86677987,6477,12,0,2,0,2
0,0.9999999,89,0,0.112971757,4000,9,0,1,0,0
0,0.073406665,62,0,107,NA,3,0,0,0,0
0,0.022451677,41,0,2931,NA,12,0,1,0,0
0,0.611610043,57,0,0.436772983,15989,12,0,2,0,2
0,0.053655971,36,0,0.512635379,3600,4,0,1,0,0
0,0.405643571,52,0,0.525665144,7441,10,0,3,0,0
0,0.094908186,63,0,596,NA,8,0,1,0,0
0,0.740234424,64,0,0.295231548,16000,12,0,1,0,0
0,0.9999999,48,0,403,NA,3,0,0,0,NA
0,0.036087628,63,0,0.316042737,12260,8,0,3,0,0
0,0.833672461,40,0,0.420022165,8120,6,0,1,0,2
0,0.00713499,75,0,0.118378627,2170,10,0,1,0,0
0,0.229305801,41,3,0.301740096,5401,11,0,2,0,0
0,0.283178477,70,1,0.328223925,3000,8,0,0,0,0
0,0.098766205,67,0,0.652658885,3854,15,0,2,0,0
0,0.440686282,57,0,1.533599264,3258,9,0,2,0,0
0,0,32,0,0.546968688,1500,6,0,1,0,0
0,7.7271e-4,51,0,3551,NA,7,0,2,0,0
0,0.149626862,62,0,0.486756709,5700,10,0,2,0,0
0,4314,63,0,4343,NA,7,0,1,0,0
0,0.812182029,47,1,0.155207504,11300,8,0,0,1,0
0,0,57,1,0.202398801,2000,6,0,0,0,0
0,0.9999999,47,0,0.395730213,20000,4,0,1,0,4
0,0.026274383,58,0,0.122381477,1813,10,0,0,0,0
0,0,49,0,0.151540383,1200,8,0,0,0,0
0,0.028530926,64,0,0.112377524,5000,10,0,1,0,1
0,0.94544091,62,2,0.145202323,20832,8,0,2,0,0
0,0.011369641,33,0,0.340786002,7200,15,0,2,0,0
0,0.857033051,39,0,0.141561297,3637,8,0,0,0,0
0,0.41783897,47,0,1.079673626,8333,8,0,3,0,0
0,0,38,0,0.018566124,3500,8,0,0,0,0
0,0.034409335,45,2,0.246047572,14041,8,0,2,0,1
0,0.179527349,42,0,0.449857164,6650,6,0,2,0,2
0,0.051433826,46,0,0.470882279,4000,5,0,1,0,3
0,0.9999999,23,1,0.068965517,2000,1,0,0,0,0
0,0,40,2,0.111629457,3000,7,0,0,1,1
0,0.024936718,68,0,0.311844078,2000,9,0,1,0,0
0,0.91626908,69,0,4998,NA,10,0,3,0,2
0,0.003822453,83,0,0.4488,2499,24,0,0,0,0
0,0.095761898,60,0,0.182629517,9187,9,0,2,0,0
0,0.9999999,52,0,0.292134831,800,2,0,0,0,1
0,0.034962063,46,0,1676,NA,8,0,1,0,0
0,0.266176376,63,0,0.041401724,7076,6,0,1,0,0
0,0.277538693,52,2,0.191356911,11083,12,0,2,0,0
0,0,36,0,0.562788744,11904,10,0,4,0,2
0,0.718290234,40,0,0.274230376,12700,13,0,2,0,3
0,0,63,0,0.121364289,15333,6,0,1,0,0
0,0.047158053,47,0,0.234525183,2600,11,0,1,0,0
0,0,62,0,0.016736402,716,6,0,0,0,0
0,0.169902507,44,0,0.266531027,11795,18,0,4,0,2
0,0.133615244,60,0,1515,NA,15,0,2,0,NA
0,0.301598154,37,0,2501,NA,5,0,2,0,0
0,0.054597297,46,0,0.603118564,3398,8,0,1,0,1
0,0.025785346,59,0,0.468690512,9980,15,0,2,0,0
0,0.083101997,47,0,0.054739126,60833,7,0,1,0,0
0,0.9999999,24,0,0.135728543,500,1,0,0,1,0
0,0,68,0,0.20438767,3600,5,0,1,0,1
0,0,60,0,0,3656,3,0,0,0,0
0,0.034199023,44,0,0.107475574,4400,6,0,0,0,2
0,0.047800863,63,0,0.285074388,6250,8,0,1,0,1
0,0.20122884,57,1,0.246078314,8350,15,0,1,0,1
0,0.040043945,62,0,1492,NA,10,0,1,0,0
0,0.175131349,28,0,0.050793228,7500,5,0,0,0,0
0,0.562387053,44,0,0.435269781,5800,8,0,1,1,0
0,0.062215233,50,0,0.010649734,40000,10,0,0,0,1
0,0.75772165,56,0,0.257044174,5500,6,0,2,0,1
0,0.021949616,85,0,0.021991204,2500,6,0,0,0,0
0,0.505856313,50,0,0.366247756,7240,8,0,1,0,2
0,0.435250661,47,0,0.356967548,11000,8,0,2,0,4
0,0.207869803,63,0,1961,NA,5,0,2,0,0
0,0.418576269,54,0,0.195480452,10000,19,0,0,0,0
0,0.1983706,40,0,0.728574729,4328,13,0,1,0,1
0,0.08527086,61,0,0.344277437,11908,14,0,3,0,0
0,0.331938001,61,1,1.015661446,3000,14,0,2,0,0
0,0.645621552,62,0,0.514648535,10000,11,0,3,0,2
0,0.143310388,47,0,5425,NA,15,0,3,0,2
0,0.095971684,67,0,0.149768994,15583,14,0,1,0,0
0,0.210382157,58,0,314,NA,3,0,0,0,2
0,0.043260856,69,0,2204,NA,5,0,1,0,0
0,0.063523495,81,1,0.220496894,7083,9,0,1,0,0
0,0.31378024,53,0,0.435818052,12596,17,0,1,0,0
0,0.230196797,67,0,0.458194465,6900,7,0,2,0,0
0,0.131841132,57,0,0.366721854,6039,8,0,1,0,1
0,0,82,0,0,5507,5,0,0,0,1
0,0.00519896,23,0,0.002436054,820,2,0,0,0,0
0,0.9999999,60,0,0.480385711,4562,2,0,2,0,1
0,0.724076487,49,0,0.422368233,7000,14,1,1,0,2
0,0.001144083,68,0,0.214620431,3200,9,0,0,0,0
0,0.395881075,33,0,0.146472594,7625,10,0,0,0,4
0,0.11787906,74,0,0.283760084,2850,11,0,0,0,1
0,0.075654794,51,0,4084,NA,11,0,1,0,0
0,0.325412935,64,0,0.408435341,8250,11,0,2,0,0
0,0.9999999,60,0,0.21392869,3000,4,0,0,0,0
0,0,38,0,0.22995992,1995,4,0,0,0,3
0,0.157510378,79,0,0.104315947,6000,9,0,1,0,0
0,0.041447928,31,0,0.350588615,6200,4,0,2,0,0
0,0.419874942,51,0,0.570134333,3200,7,0,1,0,1
0,0.037555034,47,0,0.045981607,2500,5,0,0,0,0
0,0.281682473,65,0,0.504363002,4583,11,0,1,0,1
0,0,61,0,0.513727883,9833,8,0,2,0,0
0,0.008375529,68,0,383,NA,5,0,1,0,0
0,0,37,0,0.514048595,10000,8,0,4,0,0
0,0,37,1,1.331516803,1100,7,0,1,0,1
0,0.021043618,60,1,0.275597864,4306,15,0,1,0,0
0,0.012786932,61,0,0.314767375,12100,8,0,2,0,1
0,0.010170197,69,8,0.092920944,7500,36,0,0,0,0
0,0.031351174,66,0,0.51466502,3238,12,0,1,0,0
0,0,44,0,0.156195765,5761,7,0,0,0,0
0,0.11612965,63,0,0.750960799,1300,20,0,1,0,0
0,0.070519656,47,0,0.263411943,7250,10,0,1,0,1
0,0.002774931,55,0,479,NA,10,0,0,0,0
0,0.163808712,46,1,0.56927692,16000,6,0,2,0,0
0,0,50,0,0.358836086,8900,8,0,1,0,0
0,0.094907135,60,0,0.059151668,9500,5,0,0,0,0
0,0.093952497,66,0,1791,NA,13,0,2,0,0
0,0.064552419,70,0,0.03702434,2916,5,0,0,0,0
0,0.020238678,53,0,3092,0,9,0,1,0,2
0,0.675354976,35,0,0.238017267,6717,3,0,1,0,0
0,0.004224894,78,0,5,NA,6,0,0,0,0
0,0.064798149,60,0,0.123226359,10500,12,0,1,0,0
0,0.691788526,41,0,0.238621415,3800,4,0,0,0,3
0,0,69,0,0.128575396,3600,5,0,0,0,0
0,0.840416527,46,3,0.55421048,11316,10,0,2,0,2
0,0.100551375,63,0,0.203275652,23750,14,0,2,0,1
0,0.329304472,36,0,0.562064156,2150,6,0,0,0,0
0,0.227048704,60,0,0.149793776,5333,9,0,0,0,0
0,0.345388936,32,0,0.409167267,8333,13,0,1,0,1
0,0.86159839,56,1,0.54952673,7500,12,0,1,0,1
0,0.028644237,56,0,0.247846515,2553,9,0,0,0,1
0,0.929535232,62,0,0.318636023,8005,10,0,1,0,0
0,0.591307658,55,0,5277,NA,22,0,1,0,1
0,0.00179994,75,0,1.20279e-4,8313,3,0,0,0,0
0,0.193680632,58,0,0.378032525,3750,7,0,2,0,0
0,0.115249222,68,0,0.297492214,6100,8,0,1,0,0
0,0.015164754,47,0,0.335297832,4750,9,0,2,0,0
0,0.658456199,68,0,0.43077315,7850,10,0,0,0,0
0,0.071838416,69,0,201,NA,10,0,0,0,0
0,0.045949657,33,0,0.089964014,2500,6,0,0,0,0
0,0.027899038,58,0,0.185220455,10500,15,0,2,0,0
0,0.020935279,71,0,0.104548789,2725,4,0,1,0,1
0,0,56,0,1024,NA,9,0,0,0,0
0,0.377131143,48,0,4048,NA,5,0,1,0,0
0,0.017006405,75,0,0.008294343,4701,6,0,0,0,0
0,0,44,0,0.020135154,7250,9,0,0,0,2
0,0.143058553,75,0,0.079564335,10833,14,0,0,0,0
0,0.191480852,55,0,0.054466518,7600,3,0,0,0,3
0,0.209079092,30,0,0.129945856,2400,7,0,0,0,0
0,0.218244661,67,0,0.009084676,5833,3,0,0,0,0
0,0.141454591,49,0,1259,NA,17,0,1,0,0
0,0.002515958,73,0,1323,NA,8,0,1,0,NA
0,0.056557034,54,0,0.262365018,7500,8,0,1,0,1
0,0.298666383,47,0,1.120732723,1200,10,0,1,0,1
0,0.9999999,44,0,0,1,1,0,0,0,2
0,0.809419974,32,0,0.155338139,5825,6,0,0,0,0
0,0.052614932,43,0,0.214444444,22499,17,0,2,0,0
0,0.022773015,44,0,116,NA,5,0,0,0,0
0,0.163037489,81,0,0.086482558,2751,7,0,0,0,1
0,1.107410491,53,4,0.552473417,2162,6,0,1,0,2
0,0.015651796,47,0,0.289869123,4125,7,0,1,0,0
0,0.9999999,22,0,0,NA,0,0,0,0,NA
0,0.059113111,55,0,3636,NA,8,0,2,0,0
0,0.260091636,41,0,0.112327463,4201,6,0,0,0,3
0,0.5803057,42,2,0.604925279,4750,18,0,1,0,1
0,0.024875151,61,1,0.17550077,6489,5,0,1,0,2
0,0.9999999,49,0,0,NA,0,0,0,0,0
0,0.314742806,37,0,0.402996255,8009,7,0,1,0,2
0,0,69,0,35,NA,6,0,0,0,0
0,0,58,0,0.030736321,8881,4,0,0,0,2
0,0.181652672,30,0,0.432522493,3000,10,0,2,0,1
0,2.37385e-4,55,0,0.299283453,6000,10,0,2,0,3
0,0,56,0,0.01209879,10000,5,0,0,0,0
0,0.100699985,54,0,3093,NA,9,0,3,0,0
0,0.466176564,62,0,0.347741685,7726,9,0,2,0,0
0,0.010223071,55,0,0.001599787,7500,3,0,0,0,0
0,0,32,0,0.228263312,4450,3,0,1,0,3
0,0.933832344,75,0,1386,NA,9,0,0,1,0
0,0,78,0,0,NA,3,0,0,0,0
0,0.009172203,67,0,0.254463223,4200,8,0,1,0,0
0,0.876157496,69,0,5325,NA,10,0,1,0,1
0,0.044998044,50,0,0.334480601,6391,6,0,1,0,1
0,0.173471088,50,1,0.299952008,6250,8,0,1,0,2
0,0.94580841,38,4,4.053177691,770,16,0,1,0,2
0,0.022784089,66,0,0.061338706,4466,6,0,1,0,0
0,0.819601087,54,0,5.054228914,8500,35,0,2,0,0
0,0.049551537,71,0,0.022278624,3545,12,0,0,0,0
0,0.331157692,43,0,0.286285486,2500,7,0,0,1,3
0,3.38161e-4,58,0,0.34139624,8350,12,0,3,0,0
0,0.019541698,67,0,4862,NA,9,0,3,0,0
0,0.57154663000000006,43,5,0.744868961,9500,8,1,2,0,0
0,0.320098131,57,0,0.524895021,3333,7,0,1,0,1
0,0.667144294,27,0,0.561685824,3914,14,0,1,0,0
0,0.012171145,30,0,1.150866463,1961,8,0,1,0,0
0,0.34808149,49,0,0.620469569,4386,7,0,1,0,2
0,0.004189818,70,0,0.003243068,6166,14,0,0,0,1
0,0.175909299,73,0,0.021541131,6916,3,0,0,0,0
0,0.9999999,62,0,0.208811551,2700,1,0,1,0,1
0,0,66,0,0.216284005,5182,5,0,1,0,0
0,0.99996219,66,0,0.224027947,13167,9,0,1,0,0
0,0.971254491,41,2,0.288152164,11250,10,0,2,0,0
0,0.018049543,52,0,0.282061142,5200,14,0,1,0,2
0,0.709184494,57,0,0.527170518,1600,8,0,0,0,0
0,0.327198957,30,0,0.204819277,5394,3,0,0,0,2
0,0.948774141,47,0,1.245647969,1550,11,0,1,0,0
0,0.230579911,54,0,1636,NA,5,0,1,0,0
0,0.030700985,63,0,36,NA,2,0,0,0,0
0,0.033096857,37,0,0.727318804,7891,15,0,3,0,1
0,0.690156553,42,0,0.320563628,9083,9,0,2,0,3
0,0.764791961,41,0,0.373518902,5316,4,0,1,0,3
0,0.118864397,51,0,0.400534045,6740,6,0,2,0,1
0,0.019611845,80,0,0.045379809,3040,6,0,0,0,0
0,0.980910248,65,0,0.683165292,3272,5,0,1,0,0
0,0,81,0,0,1250,5,0,0,0,0
0,0.099622037,38,0,0.745200698,4583,8,0,2,0,1
0,0.028994201,24,0,5,0,1,0,0,0,0
0,0.593643587,30,0,0.219756049,5000,6,0,0,0,0
0,0.047877713,48,0,0.195108184,5314,5,0,1,0,2
0,0.317447473,47,0,1.831204886,1800,7,0,1,0,1
0,0,31,0,0.120375925,5000,5,0,0,0,0
0,0,40,0,795,NA,3,0,1,0,0
0,1.039481324,45,0,0.05974765,8083,2,0,0,0,0
0,0.013809531,54,0,0.087652058,6000,10,0,0,0,1
0,0.568898469,46,0,0.372448271,7200,7,1,1,0,4
0,0.547628065,43,0,0.160867454,6178,6,0,0,0,3
0,0.045505927,65,1,0.234353129,5000,7,0,1,0,0
0,0.016452209,65,0,0.228290531,26750,4,0,2,0,1
0,0.416371023,57,0,0.150384962,10000,9,0,0,0,1
0,0.041298541,89,0,25,NA,7,0,0,0,NA
0,0,36,0,8,NA,6,0,0,0,0
0,0.014380634,63,0,0.020652898,1500,7,0,0,0,0
0,0.958008398,41,2,0.478507164,3000,8,1,0,0,0
0,0.528585795,57,0,0.195518141,16867,9,0,2,0,1
0,0.988584285,40,1,0.511098881,5450,11,0,1,0,2
0,0.22218722900000001,28,0,0.019021739,4415,3,0,0,0,0
0,0.617458896,56,1,0.50078329,7659,11,0,1,0,0
0,0.226275921,62,0,0.373775082,15000,15,0,3,0,0
0,0.85276407,52,0,4515,NA,5,0,2,0,0
0,0.109124042,60,0,0.774811259,20000,22,0,4,1,0
0,0.025959577,53,0,0.07183287,9716,5,0,0,0,4
0,0.027330297,50,0,0.076223641,5168,7,0,0,0,1
0,0.215098113,56,0,0.293268163,4500,5,0,2,0,0
0,0.02425645,36,0,0.293386659,7000,5,0,1,0,2
0,0.001162351,44,1,0.476413621,3200,20,0,1,0,0
0,0.066930804,61,0,0.481503699,5000,21,0,2,0,0
0,0.041199411,56,0,0.240239993,12166,7,0,2,0,1
0,0.66217483,61,1,0.49694501,5400,8,0,2,0,0
0,0.214941866,61,0,0.022678186,8333,5,0,0,0,3
0,0.051983302,48,0,0.170259609,10900,5,0,2,0,1
0,0.9999999,53,0,0.255792821,2200,2,0,0,1,0
0,0.75724855,51,5,2245,NA,5,1,1,0,0
0,0.015355025,76,0,0.213223347,8000,13,0,1,0,0
0,0,68,0,0,NA,7,0,0,0,0
0,0.027368788,47,0,0.25478858,5533,9,0,1,0,3
0,0.836879433,72,0,0.243163775,3400,7,0,0,0,0
0,0,45,0,0.171241592,5500,10,0,0,0,0
0,0.040961242,41,0,0.592216582,3545,8,0,1,0,2
0,0.132049364,71,0,0.486930628,9066,10,0,2,0,1
0,0.040446409,66,0,19,NA,5,0,0,0,0
0,0.009190681,98,1,0.634069401,950,8,0,1,0,0
0,0.139103113,62,0,773,NA,4,0,1,0,0
0,0.707379789,56,1,0.259198136,10300,10,1,1,0,1
0,0.065897803,57,0,0.123073077,12000,5,0,1,0,3
0,0.493853372,69,0,2.427181843,3700,20,0,3,0,0
0,0.075305691,57,0,0.258855586,4770,8,0,1,0,2
0,0.048052789,67,0,0.010976275,14667,5,0,0,0,1
0,0.903006062,32,0,0.1046612,4633,4,0,0,0,1
0,0.390790915,49,0,0.338034926,10421,7,0,3,0,2
0,0.029994108,74,1,0.417942129,8950,25,0,2,0,0
0,0.043394589,40,0,1758,NA,6,0,1,0,3
0,0,43,0,0.656098258,3500,9,0,2,0,0
0,0.063693797,64,0,0.291639494,15333,7,0,2,0,3
0,0,34,0,0,2796,1,0,0,0,1
0,0,63,0,0.502165945,3000,6,0,1,0,0
0,0.857344522,38,0,0.455432264,8200,8,1,2,0,4
0,0.02899855,36,0,0.431009199,7500,5,0,2,0,0
0,0.019236829,60,0,2438,NA,13,0,2,0,0
0,0.115079706,30,0,0.372156961,4000,23,0,2,0,0
0,0.9999999,21,0,106,NA,1,0,0,0,0
0,0.08113193,37,0,0.193840821,7500,4,0,1,0,2
0,0.455313335,45,2,0.509122719,4000,12,0,1,0,2
0,0.19793376,43,1,0.919008099,10000,19,0,6,0,3
0,0.318197352,65,0,0.383578815,3190,5,0,1,0,0
0,0.061612954,42,0,1278,NA,4,0,1,0,0
0,0.027009613,65,0,0.105126325,15000,12,0,0,0,4
0,0.868530692,51,0,0.286071566,5197,5,0,2,0,0
0,0.18753761,37,3,0.727940685,14970,25,0,7,0,1
0,0.145245461,46,0,0.540239373,2422,14,0,1,0,3
0,0.070895604,70,0,0.862045985,6001,10,0,3,0,0
0,0.9999999,46,0,0.569664903,1700,4,0,1,0,3
0,0.194345196,76,1,0.235065943,11600,25,0,1,0,0
0,0.347305389,62,0,1460,NA,2,0,1,0,0
0,0.295051665,57,0,0.119073341,8330,10,0,1,0,0
0,0.539267173,56,0,0.2972628,7050,11,0,0,0,0
0,0.148560473,49,0,0.385078836,7800,11,0,2,0,1
0,0.653765133,39,0,0.701059788,5000,5,0,1,0,2
0,0.013438869,56,0,198,NA,4,0,1,0,1
0,0.031310543,65,0,0.458483755,3600,8,0,1,0,0
0,0.089391061,49,0,0.18990755,7787,5,0,1,0,3
0,0.047749254,53,0,0.114452214,4289,7,0,0,0,5
0,0.076452229,70,0,0.470865418,8700,14,0,2,1,2
0,0.018136662,31,0,0.400442478,4067,10,0,1,0,0
0,0.080727951,50,0,0.744167444,7500,9,0,2,0,2
0,0.856783433,66,0,0.428303655,3200,7,0,2,0,0
0,0.282619162,34,0,0.536797645,7812,7,0,1,0,3
0,0.122626777,61,0,2473,NA,11,0,2,0,1
0,0.386337791,56,2,0.49300056,12500,23,0,3,0,0
0,0.027198187,49,0,0.002953483,4062,2,0,0,0,0
0,0.582609275,59,0,0.393430328,6666,6,0,1,0,0
0,8.42673e-4,99,0,0,NA,4,0,0,0,NA
0,0.019391297,68,0,0.064577141,3700,9,0,0,0,1
0,0.803742056,68,0,0.319493382,10500,11,0,1,0,0
0,1.551495017,51,0,0.50821857,2250,5,4,1,1,3
0,0.027998923,55,0,0.490393413,7650,13,0,1,0,0
0,0.033550527,68,0,3416,NA,9,0,2,0,0
0,0.459582198,28,0,0.083695815,6666,7,0,0,0,0
0,0.080397856,34,0,1041,NA,6,0,1,0,2
0,0.135293641,56,0,0.30734856,12083,8,0,1,0,4
0,0.108589141,51,0,0.134552207,7000,3,0,1,0,1
0,0.054809693,54,0,0.577531358,5500,22,0,2,0,0
0,0.759762089,66,0,2413,NA,9,0,1,0,1
0,0.06884483,54,0,2540,NA,9,0,1,0,3
0,0.011845698,76,0,9,NA,3,0,0,0,0
0,0.045318884,46,0,0.160833884,10600,10,0,2,0,1
0,0.9999999,103,0,0,1600,3,0,0,0,0
0,0.114139662,63,0,0.114930991,3984,6,0,1,0,0
0,0.119244038,61,0,3475,NA,5,0,1,0,0
0,0.043021588,62,2,0.174292127,11583,19,0,1,0,0
0,0.011195172,54,0,0.156369006,12866,14,0,1,0,0
0,0.9999999,77,0,271,NA,1,0,0,0,0
0,0.00539964,61,0,1830,NA,16,0,1,0,0
0,0.252016373,65,0,0.596333226,3108,5,0,1,0,0
0,0.132563061,53,0,0.180883091,11957,6,0,2,0,3
0,0.130162792,33,0,0.059451589,4120,8,0,0,0,0
0,0.154836521,56,0,268,NA,10,0,0,0,0
0,0.385848125,61,0,0.538852833,5700,20,0,1,0,0
0,0.049973215,40,0,0.005353517,10833,4,0,0,0,0
0,0.283011611,87,0,0.761073392,3092,11,0,2,0,0
0,0.554506319,62,0,0.609157602,3952,15,0,1,1,2
0,0.066883803,45,0,7567,NA,11,0,5,0,2
0,0.012889925,66,0,0.29148340700000003,2500,9,0,1,0,0
0,0.019107129,41,1,0.704650152,11504,16,0,6,0,3
0,0.442713107,28,0,0.649018882,2700,8,0,0,0,0
0,0.627086244,44,0,0.753723111,3625,8,0,2,0,3
0,0.446778578,60,0,0.343312178,8350,15,0,1,0,0
0,0.183545421,48,0,0.307427588,6973,9,0,1,0,0
0,0.64604166,57,0,0.414542356,14082,11,0,2,0,3
0,0.415651272,64,0,5200,NA,13,0,3,0,0
0,0.354782261,75,0,1.314089803,4520,12,0,2,0,1
0,0.055464086,67,1,0.256194754,6900,17,0,1,0,1
0,0.115294259,41,1,0.143808995,1800,4,0,0,0,1
0,0.081163961,61,0,0.302139572,5000,5,0,1,0,1
0,0.255938963,79,0,0.566354944,9516,5,0,2,0,0
0,0.60930452,54,0,0.959586968,5616,18,0,1,1,2
0,0.54102849,46,0,0.176260534,7000,8,0,1,0,4
0,0.592216367,51,0,0.294595832,8733,18,0,2,0,0
0,0.9999999,36,0,0.011799213,15000,4,0,0,0,1
0,0.031677962,32,0,0.526604069,3833,21,0,2,0,1
0,0.296561008,64,0,3944,NA,4,0,2,0,0
0,0.006562884,70,0,12,NA,9,0,0,0,0
0,0.9999999,52,2,0.600550964,9800,14,0,3,0,0
0,0.928168377,38,1,0.376124775,5000,8,0,0,0,2
0,0.280297668,51,0,0.527578737,6000,9,0,3,0,0
0,0,41,0,5998,NA,6,0,3,0,0
0,0.024537465,66,0,0.219134828,9500,9,0,1,0,1
0,0.296004315,63,0,0.412561802,5460,12,0,2,0,1
0,0.9999999,54,0,799,NA,3,1,1,0,0
0,0.047797141,43,0,0.196648458,10800,5,0,2,0,3
0,0.196370222,28,0,0.25347971,5100,5,0,1,0,0
0,0.070815802,61,0,0.274607837,16000,12,0,2,0,0
0,0.014303639,46,0,0.591946187,11000,16,0,4,0,0
0,0.140309437,31,0,0.057797165,1833,4,0,0,0,0
0,0.020589309,46,0,3164,NA,4,0,1,0,0
0,0.26618503,49,0,0.179645509,40000,16,0,3,0,3
0,0,75,0,402,0,8,0,1,0,0
0,0.289697732,57,0,0.191539674,3805,7,0,0,0,0
0,0,50,0,7534,NA,9,0,2,0,4
0,0.158356493,55,0,1701,NA,5,0,1,0,NA
0,0.714233776,22,0,0.160963245,2366,4,0,0,0,0
0,0.057407508,53,0,4310,NA,14,0,1,0,0
0,0.025367887,63,0,0.002916424,12000,7,0,0,0,0
0,0.48166072,57,0,0.397631134,6500,8,0,1,0,0
0,0.285767028,48,0,0.385107659,15000,13,0,2,0,1
0,0.02733073,31,0,0.69012605,1903,7,0,0,0,2
0,0.168105243,72,0,0.131632899,16583,7,0,1,0,0
0,0.156479736,53,0,0.953048088,2640,14,0,1,0,1
0,0.04219578,57,0,1786,NA,10,0,2,0,0
0,0.006905371,76,0,0.136931534,2000,3,0,0,0,0
0,0.051746568,73,0,0.199802339,6070,5,0,1,0,2
0,0.3436571,64,0,0.253621789,10353,5,0,2,0,0
0,0.860627874,26,0,0.222511951,2300,4,0,0,0,1
0,0.025175971,48,0,0.426911544,5335,14,0,1,0,1
0,0.198212105,40,0,0.191758466,2450,8,0,0,0,0
0,0.418040439,52,0,0.326386119,10027,23,0,1,0,0
0,0.025797173,82,0,34,NA,4,0,0,0,0
0,0.324916145,25,0,0.109514138,6400,7,0,0,0,1
0,0.217285787,41,0,0.915167095,3500,10,0,1,0,0
0,0.101281306,41,0,0.411993337,1800,11,0,0,0,0
0,0.047732697,64,0,0.419150163,5200,18,0,2,0,0
0,0,56,0,0.31927049,4550,5,0,1,0,0
0,0.145850198,30,0,0.408894577,6250,9,0,2,0,0
0,0.105135347,61,0,417,NA,5,0,0,0,0
0,0.00222607,52,0,0.31721682,7300,9,0,1,0,1
0,0.333333333,51,0,0.449486764,1850,5,0,0,0,2
0,0.97190281,47,1,0.298211882,5200,6,0,1,0,2
0,0.108717247,67,0,147,NA,5,0,0,0,NA
0,0.106087311,62,0,0.310491934,7500,11,0,1,0,3
0,0.062975493,65,0,0.02519748,10000,14,0,1,0,0
0,0.804741877,42,0,0.765841181,8600,15,0,2,0,3
0,0.148150929,48,0,6.826347305,500,14,0,3,0,2
0,0.084961381,24,0,0.050508533,5800,3,0,0,0,0
0,0.69136891599999994,52,3,0.262038074,6250,22,1,0,0,0
0,0.055064008,70,0,0.15315659,5242,9,0,0,0,1
0,0.9999999,38,1,0.453291052,11667,10,0,3,0,3
0,8.93e-5,32,0,0,5502,2,0,0,0,0
0,0.21752085,44,0,0.370407751,14861,7,0,2,0,3
0,0.723053227,47,1,4.340182648,875,11,1,1,0,4
0,0.037582256,68,0,1280,NA,11,0,1,0,0
0,0.033865185,56,0,0.392702536,4850,16,0,1,0,3
0,0.224752551,61,0,0.637318659,3997,7,0,2,0,1
0,0.999939748,28,1,1347,NA,8,0,0,0,0
0,0.153436796,65,0,0.169474493,16916,5,0,2,0,1
0,0.915471175,61,0,0.533772082,2886,8,0,1,0,1
0,0,40,0,0.264258123,4400,9,0,1,0,0
0,0.101735673,47,0,0.738884968,4250,7,0,2,0,2
0,0.026523337,53,0,0.373848764,8251,13,0,2,0,0
0,0,46,0,0.348774194,7749,11,0,2,0,2
0,0.001704507,77,0,1,0,5,0,0,0,0
0,0.303774661,38,0,0.23837875,8733,13,0,1,0,1
0,0.625696469,50,3,0.55618104,4440,12,0,2,0,2
0,0.184486822,38,0,0.408898993,3078,4,0,1,0,0
0,0.005221932,66,0,49,NA,2,0,0,0,0
0,0.059967082,35,0,0.179925031,2400,8,0,0,0,0
0,0.144366144,66,0,0.209576481,13741,11,0,2,0,1
0,0,63,0,0.331768094,15971,13,0,2,0,0
0,0.9999999,26,0,0,NA,0,0,0,0,0
0,0.694112878,53,0,0.264533638,7000,13,0,2,0,0
0,0.079114828,48,1,0.760341017,6333,14,0,4,0,1
0,0,43,0,0.306639839,2484,4,0,0,0,0
0,0.011784693,26,0,0.006397441,2500,3,0,0,0,0
0,0.597328053,35,0,0.297655768,6483,5,0,1,0,1
0,0.383820998,59,0,0.612692893,4600,9,0,1,0,0
0,0.013268999,55,0,6066,NA,7,0,2,0,0
0,0.127713838,59,0,0.268538517,12500,20,1,3,0,0
0,0.185227234,60,1,0.409786769,10973,17,0,1,0,1
0,0.480728915,26,1,0.031774366,2800,2,0,0,0,0
0,0.325678075,66,0,0.370337136,7800,14,0,2,0,0
0,0.9999999,63,0,0.107648725,6000,1,2,0,2,0
0,0,67,0,0.195850519,8000,5,0,1,0,0
0,0.554119616,63,0,0.900107411,930,16,0,0,0,0
0,0.557846744,47,0,0.317812232,19800,13,0,1,0,5
